order_id,customer_id,order_date,payment_mode,total_amount
521066,88,12/7/2024,Debit Card,354025
521067,2587,12/18/2024,Cash on Delivery,45984
521068,5112,2/28/2025,NetBanking,388629
521069,7502,9/25/2024,Credit Card,57000
521070,7731,12/6/2024,NetBanking,402515
521071,7663,7/7/2024,UPI,54907
521072,1745,2/7/2024,Credit Card,552400
521073,5076,3/25/2025,Wallet,348837
521074,7181,12/9/2023,UPI,207179
521075,7022,7/17/2025,NetBanking,31859
521076,8783,2/7/2025,UPI,182463
521077,4607,11/11/2023,NetBanking,97779
521078,3762,8/8/2024,NetBanking,117609
521079,66,7/5/2025,Credit Card,121248
521080,2491,10/22/2024,Cash on Delivery,8422
521081,9582,5/23/2025,Debit Card,269790
521082,9061,5/8/2023,Credit Card,27350
521083,3308,7/5/2025,UPI,432377
521084,8994,7/7/2024,Debit Card,72239
521085,439,1/6/2023,UPI,181241
521086,3885,2/22/2025,UPI,200925
521087,8441,1/30/2024,NetBanking,26248
521088,6920,8/14/2023,Credit Card,248745
521089,3056,8/22/2022,Cash on Delivery,140944
521090,5304,5/12/2025,Cash on Delivery,46765
521091,7645,10/18/2024,Debit Card,162162
521092,6350,8/15/2025,Credit Card,441834
521093,9750,9/7/2024,UPI,188742
521094,5298,8/7/2023,NetBanking,194755
521095,2784,7/7/2025,Cash on Delivery,220485
521096,9669,8/6/2025,Credit Card,290369
521097,423,1/24/2024,NetBanking,136117
521098,8010,7/24/2025,UPI,249875
521099,2149,7/16/2024,Wallet,5280
521100,689,5/22/2024,Wallet,279419
521101,8487,12/1/2023,Debit Card,12000
521102,1672,5/8/2024,Credit Card,8500
521103,872,10/5/2024,Cash on Delivery,176173
521104,2444,3/17/2025,Cash on Delivery,11378
521105,9157,9/18/2024,Credit Card,68048
521106,4459,10/18/2024,Cash on Delivery,113675
521107,9770,1/24/2023,Cash on Delivery,23688
521108,1035,12/23/2023,Debit Card,240785
521109,1395,10/11/2024,UPI,653139
521110,124,7/26/2025,NetBanking,183632
521111,5646,6/16/2024,Credit Card,2473
521112,6863,10/1/2024,Debit Card,8574
521113,7006,3/26/2025,Cash on Delivery,87676
521114,6137,8/21/2024,Wallet,41552
521115,676,2/5/2024,NetBanking,7009
521116,2766,5/5/2023,Debit Card,323773
521117,8569,6/3/2025,UPI,66216
521118,1236,7/21/2025,Credit Card,140218
521119,7823,3/19/2024,Cash on Delivery,37350
521120,1530,8/30/2024,Debit Card,192574
521121,1622,1/17/2023,Debit Card,41426
521122,9817,6/25/2023,Debit Card,222220
521123,8013,5/27/2024,Cash on Delivery,641095
521124,7217,10/15/2023,UPI,108008
521125,536,9/27/2024,Cash on Delivery,115259
521126,4144,7/12/2024,Cash on Delivery,38400
521127,5924,2/26/2024,Cash on Delivery,115719
521128,4383,4/13/2023,NetBanking,139376
521129,3573,4/17/2024,Wallet,53397
521130,5137,3/18/2025,NetBanking,36089
521131,9718,9/19/2024,Credit Card,204365
521132,3275,4/30/2024,Credit Card,161688
521133,4474,3/22/2025,Wallet,104326
521134,2200,6/25/2025,Credit Card,222362
521135,4521,7/17/2023,Wallet,106335
521136,9129,10/26/2024,Credit Card,370902
521137,369,5/18/2025,Debit Card,931131
521138,1485,2/3/2025,Credit Card,70695
521139,3317,3/5/2025,Credit Card,63892
521140,6058,5/13/2025,Debit Card,549598
521141,5779,6/13/2025,Credit Card,47110
521142,9350,9/11/2024,NetBanking,309377
521143,6197,8/21/2024,NetBanking,70000
521144,4541,4/14/2023,Debit Card,102812
521145,1871,12/22/2024,UPI,101099
521146,3274,11/18/2024,Wallet,308932
521147,8049,2/17/2023,Cash on Delivery,117908
521148,3783,9/15/2023,UPI,349354
521149,4941,8/10/2024,Cash on Delivery,349232
521150,9291,3/12/2023,Cash on Delivery,31680
521151,3035,8/3/2023,Credit Card,61500
521152,177,3/25/2023,UPI,41356
521153,8823,10/7/2022,UPI,98075
521154,2508,6/14/2025,UPI,236733
521155,7367,8/10/2023,Debit Card,350729
521156,679,11/24/2024,Credit Card,65883
521157,2066,6/2/2024,UPI,100689
521158,8105,7/21/2022,UPI,7677
521159,7326,3/30/2024,Cash on Delivery,165777
521160,1228,2/28/2025,UPI,48752
521161,2701,3/30/2025,Wallet,93024
521162,4738,2/23/2023,NetBanking,541772
521163,2812,4/6/2024,Wallet,13468
521164,4222,7/12/2025,Credit Card,430134
521165,5875,8/13/2023,UPI,65251
521166,6619,3/9/2025,Wallet,46500
521167,6376,9/28/2024,Cash on Delivery,139595
521168,2818,4/13/2024,Wallet,106593
521169,7029,10/6/2024,Debit Card,31883
521170,6840,6/18/2025,Debit Card,309174
521171,8411,11/11/2024,Cash on Delivery,17310
521172,2974,11/18/2024,NetBanking,243780
521173,912,5/30/2023,Cash on Delivery,268639
521174,5890,7/23/2024,Debit Card,58146
521175,9985,5/5/2025,NetBanking,115698
521176,1782,4/14/2025,Credit Card,44380
521177,7811,5/24/2025,Debit Card,60872
521178,6080,3/2/2024,Wallet,514831
521179,3483,2/19/2025,NetBanking,95233
521180,1728,10/3/2023,Debit Card,228082
521181,677,1/24/2024,Credit Card,84610
521182,5308,8/2/2023,Credit Card,210920
521183,1008,3/22/2025,NetBanking,209212
521184,7961,6/12/2023,Cash on Delivery,20748
521185,9795,8/23/2023,UPI,17691
521186,5847,4/17/2025,NetBanking,91675
521187,8380,6/12/2023,Wallet,27618
521188,638,8/12/2025,Credit Card,688530
521189,5673,11/15/2022,NetBanking,237232
521190,2638,5/18/2022,Debit Card,11252
521191,7382,3/7/2025,NetBanking,597171
521192,810,6/11/2024,Cash on Delivery,213932
521193,4394,10/13/2022,NetBanking,224261
521194,7471,2/3/2024,Credit Card,108620
521195,5241,8/15/2023,Wallet,98964
521196,205,4/17/2025,UPI,354926
521197,9880,2/9/2024,Cash on Delivery,355877
521198,3093,5/14/2025,NetBanking,130815
521199,8469,9/14/2023,Wallet,52724
521200,2304,8/3/2025,Wallet,223550
521201,8255,11/4/2024,Credit Card,62627
521202,9018,3/29/2025,UPI,154613
521203,8841,12/27/2023,Wallet,184280
521204,9108,5/17/2025,Cash on Delivery,155602
521205,5377,6/25/2025,Cash on Delivery,54818
521206,3331,11/7/2024,Credit Card,221180
521207,1846,1/30/2025,Debit Card,157905
521208,9327,1/8/2023,NetBanking,199636
521209,6718,10/8/2024,Debit Card,55953
521210,1573,6/6/2024,Credit Card,227131
521211,5840,4/30/2025,Wallet,359752
521212,765,7/22/2023,NetBanking,68498
521213,9725,7/14/2023,UPI,155633
521214,1987,10/13/2022,NetBanking,78267
521215,9015,2/10/2025,Cash on Delivery,112236
521216,442,12/12/2024,UPI,222580
521217,3120,3/5/2024,Cash on Delivery,212524
521218,9876,6/18/2025,Debit Card,242242
521219,2719,3/25/2024,Debit Card,319785
521220,8458,3/17/2024,Wallet,159910
521221,5612,10/6/2022,Cash on Delivery,551241
521222,4089,7/21/2024,Debit Card,7973
521223,834,8/31/2024,Debit Card,155279
521224,6699,12/30/2024,Debit Card,42463
521225,6769,11/16/2024,Debit Card,176898
521226,3312,7/22/2022,Cash on Delivery,189347
521227,5516,8/4/2024,UPI,18050
521228,1639,3/19/2025,Debit Card,310951
521229,3176,4/15/2025,Cash on Delivery,27404
521230,8709,12/23/2024,Credit Card,79080
521231,7543,4/2/2024,Cash on Delivery,73152
521232,4934,11/9/2024,UPI,23699
521233,1653,2/19/2025,NetBanking,722207
521234,4314,6/23/2024,Debit Card,529577
521235,3054,9/9/2023,Credit Card,179306
521236,9356,7/12/2025,Wallet,512765
521237,9870,9/1/2024,UPI,33744
521238,1698,1/19/2025,Wallet,826846
521239,3748,6/3/2024,NetBanking,31817
521240,1262,7/11/2024,UPI,112112
521241,6207,6/11/2025,Wallet,401423
521242,2585,2/17/2023,UPI,326161
521243,5798,3/16/2024,Wallet,410056
521244,8546,10/1/2024,NetBanking,142573
521245,5510,4/16/2025,UPI,76398
521246,6843,8/18/2024,UPI,231013
521247,8544,11/17/2023,Cash on Delivery,8300
521248,9886,1/29/2025,Cash on Delivery,69737
521249,9000,7/3/2024,Cash on Delivery,295981
521250,7004,9/4/2024,Debit Card,204891
521251,6335,8/21/2024,UPI,33566
521252,6889,1/8/2025,NetBanking,190204
521253,9138,12/31/2024,Credit Card,114923
521254,542,5/22/2025,Credit Card,67938
521255,8751,6/28/2023,NetBanking,121394
521256,2301,8/24/2024,Cash on Delivery,20533
521257,2739,12/9/2024,UPI,168825
521258,3192,9/7/2024,Wallet,475960
521259,5968,1/24/2024,Debit Card,1993
521260,3716,4/19/2025,Debit Card,161818
521261,4632,2/17/2023,Credit Card,34964
521262,779,11/7/2024,Wallet,50313
521263,771,3/8/2025,Debit Card,136418
521264,8819,5/19/2023,Cash on Delivery,395712
521265,2406,5/20/2025,Cash on Delivery,126251
521266,6261,9/6/2022,UPI,33402
521267,9045,8/30/2024,Debit Card,124845
521268,443,6/18/2024,NetBanking,3445
521269,8946,12/23/2023,Debit Card,45068
521270,1068,7/16/2025,Cash on Delivery,60047
521271,81,9/17/2023,Credit Card,180297
521272,6531,6/1/2025,NetBanking,214596
521273,4336,3/23/2024,UPI,123858
521274,2546,10/21/2023,Debit Card,296670
521275,5839,1/23/2025,Cash on Delivery,285638
521276,545,5/14/2025,UPI,311502
521277,6720,5/16/2025,UPI,155254
521278,7689,9/14/2022,NetBanking,49645
521279,9115,3/8/2024,Debit Card,134114
521280,6328,8/16/2023,UPI,1292392
521281,4352,2/12/2025,Credit Card,304736
521282,9406,10/18/2024,Debit Card,794912
521283,6792,5/13/2025,Cash on Delivery,168627
521284,9461,10/3/2023,Debit Card,54175
521285,5949,11/23/2024,Wallet,80884
521286,7004,7/13/2025,UPI,87153
521287,5810,5/25/2024,Debit Card,32068
521288,4003,7/23/2025,Credit Card,186486
521289,8703,2/1/2025,NetBanking,502868
521290,655,7/9/2024,Debit Card,142934
521291,8601,6/25/2025,UPI,459767
521292,7729,8/26/2024,Credit Card,182435
521293,9724,2/28/2025,NetBanking,439636
521294,281,2/19/2025,Debit Card,49051
521295,6888,10/18/2024,Wallet,42612
521296,6161,2/7/2025,Cash on Delivery,384194
521297,3829,6/23/2024,NetBanking,206336
521298,6751,4/27/2025,Cash on Delivery,112664
521299,5619,10/24/2024,Cash on Delivery,113813
521300,3156,11/16/2024,Cash on Delivery,9478
521301,1008,6/20/2023,Debit Card,396000
521302,6402,11/27/2024,Credit Card,121894
521303,2083,12/31/2023,Wallet,8256
521304,1522,4/17/2024,Cash on Delivery,311869
521305,2183,11/13/2023,NetBanking,131763
521306,2638,10/23/2022,Wallet,478204
521307,1467,4/14/2025,NetBanking,52789
521308,5678,9/24/2022,Cash on Delivery,24383
521309,7193,2/9/2025,Credit Card,52904
521310,3599,7/22/2025,Cash on Delivery,91939
521311,5000,11/15/2024,UPI,440847
521312,685,5/26/2024,UPI,442466
521313,4904,12/3/2024,NetBanking,307060
521314,9288,7/23/2022,Cash on Delivery,191491
521315,3553,4/24/2023,Wallet,10840
521316,6586,11/22/2022,Wallet,53288
521317,2848,3/12/2024,Wallet,7821
521318,1857,1/30/2025,NetBanking,122720
521319,7234,1/17/2025,NetBanking,243045
521320,9653,10/5/2023,Credit Card,52980
521321,8643,1/21/2023,Debit Card,166791
521322,3139,5/9/2024,Debit Card,120370
521323,8624,6/24/2024,UPI,68403
521324,1104,7/26/2024,UPI,20163
521325,9305,10/13/2024,Cash on Delivery,25776
521326,5944,8/28/2024,NetBanking,73968
521327,6861,6/12/2022,Debit Card,436135
521328,7412,1/24/2024,Cash on Delivery,266418
521329,5128,3/31/2024,Credit Card,61005
521330,5798,6/19/2025,UPI,30226
521331,9544,1/3/2024,Credit Card,90247
521332,8609,2/16/2025,Wallet,285065
521333,589,6/13/2024,Debit Card,59639
521334,2155,2/7/2025,Wallet,235061
521335,4179,9/17/2022,NetBanking,51897
521336,8932,12/14/2023,Cash on Delivery,104307
521337,5621,12/27/2024,Debit Card,5242
521338,9086,3/12/2024,Wallet,2297
521339,5514,3/8/2025,Credit Card,11688
521340,6889,2/21/2025,Credit Card,233820
521341,7202,9/30/2022,UPI,35280
521342,5787,5/12/2025,Credit Card,184550
521343,5842,7/20/2024,UPI,378000
521344,491,11/20/2024,Wallet,26024
521345,230,11/16/2024,Wallet,201755
521346,7081,6/5/2024,Cash on Delivery,51502
521347,2129,9/11/2023,Credit Card,104400
521348,5956,9/7/2024,UPI,260176
521349,9794,2/3/2024,Debit Card,294435
521350,7958,4/14/2024,UPI,4320
521351,6319,8/16/2024,Debit Card,279362
521352,4994,8/30/2022,Credit Card,59211
521353,7357,2/29/2024,NetBanking,31755
521354,1347,7/8/2023,UPI,166350
521355,6494,8/15/2024,Credit Card,87920
521356,1442,7/9/2024,Wallet,251320
521357,9535,8/1/2024,UPI,20166
521358,7692,3/31/2023,NetBanking,4680
521359,5159,6/16/2024,Credit Card,13368
521360,2018,12/13/2024,Credit Card,244901
521361,7820,6/16/2024,Credit Card,209489
521362,4762,2/9/2023,UPI,6174
521363,6565,2/28/2025,UPI,58479
521364,7188,4/28/2023,Credit Card,510000
521365,6174,3/30/2024,Credit Card,99984
521366,6594,7/22/2025,Debit Card,107959
521367,3854,4/29/2024,Credit Card,7482
521368,5955,11/12/2024,Cash on Delivery,101605
521369,3646,2/23/2024,NetBanking,149106
521370,9331,6/29/2025,Wallet,91152
521371,8725,9/9/2023,NetBanking,837
521372,1801,8/5/2022,Debit Card,76063
521373,5606,8/13/2025,NetBanking,158249
521374,3366,9/11/2024,Cash on Delivery,456338
521375,3847,2/5/2024,Debit Card,155103
521376,9999,4/24/2024,Debit Card,104362
521377,3797,10/7/2024,NetBanking,107440
521378,7184,10/17/2024,Wallet,452210
521379,5674,1/30/2024,Credit Card,281778
521380,773,8/12/2025,Wallet,162235
521381,90,7/22/2025,Cash on Delivery,276384
521382,1873,6/24/2025,NetBanking,115036
521383,5691,2/23/2025,NetBanking,101808
521384,357,6/28/2025,NetBanking,55668
521385,3321,7/16/2025,Cash on Delivery,315728
521386,8196,5/20/2024,UPI,46182
521387,4300,6/29/2024,NetBanking,42138
521388,2124,12/12/2024,Wallet,82800
521389,6657,4/3/2025,Cash on Delivery,4520
521390,2605,4/8/2025,Debit Card,15229
521391,5882,3/7/2024,UPI,199855
521392,7394,6/18/2024,Cash on Delivery,70853
521393,4899,6/2/2023,NetBanking,278773
521394,8630,3/13/2025,Wallet,26042
521395,8558,3/9/2025,Credit Card,456871
521396,6531,6/29/2025,Credit Card,149722
521397,3280,8/2/2024,UPI,196483
521398,4190,9/11/2024,Credit Card,304331
521399,1941,2/25/2025,Wallet,66500
521400,8823,3/20/2025,Cash on Delivery,11160
521401,8239,12/7/2024,UPI,2278
521402,3355,4/6/2024,NetBanking,144499
521403,3311,6/2/2025,NetBanking,559153
521404,3613,11/25/2024,NetBanking,99811
521405,7208,7/21/2025,Wallet,34920
521406,7396,9/26/2024,UPI,506356
521407,4044,2/13/2024,Debit Card,63479
521408,9188,3/12/2025,Debit Card,84151
521409,408,6/7/2025,Debit Card,128571
521410,1094,12/18/2023,Debit Card,252961
521411,1095,1/1/2023,Wallet,5461
521412,3439,4/7/2024,UPI,232778
521413,1254,4/25/2025,NetBanking,13732
521414,1322,9/20/2023,Cash on Delivery,101984
521415,7144,12/7/2024,UPI,43868
521416,7170,7/9/2024,Wallet,13084
521417,6671,3/27/2025,Cash on Delivery,87213
521418,2821,2/29/2024,NetBanking,62876
521419,7144,7/30/2024,NetBanking,49175
521420,5955,3/3/2025,NetBanking,73151
521421,7491,12/5/2022,NetBanking,88698
521422,1246,6/23/2025,Wallet,34137
521423,5860,4/20/2024,Credit Card,682188
521424,9603,2/19/2024,Debit Card,5770
521425,4897,6/10/2025,Cash on Delivery,44711
521426,9975,8/2/2024,UPI,371481
521427,5798,3/27/2025,UPI,64800
521428,3786,5/22/2023,UPI,50382
521429,597,12/21/2024,Wallet,461361
521430,4417,2/8/2024,Credit Card,247200
521431,6977,2/22/2024,Credit Card,10965
521432,6693,3/30/2025,Debit Card,158205
521433,3195,5/24/2024,UPI,87140
521434,1132,11/14/2024,UPI,69754
521435,9423,2/25/2025,Cash on Delivery,123561
521436,3188,9/9/2024,NetBanking,107244
521437,1143,11/12/2024,NetBanking,178229
521438,5345,8/19/2023,Wallet,209833
521439,653,3/2/2023,Cash on Delivery,243500
521440,8669,5/28/2023,NetBanking,19185
521441,6449,7/29/2023,UPI,91920
521442,8128,1/23/2023,UPI,51375
521443,4797,12/20/2024,NetBanking,178200
521444,3150,6/14/2024,NetBanking,163966
521445,337,3/12/2025,NetBanking,156409
521446,7156,12/25/2024,NetBanking,31543
521447,1019,6/22/2025,NetBanking,111430
521448,1706,4/29/2024,NetBanking,63683
521449,3668,12/8/2023,Debit Card,127308
521450,3761,5/15/2024,UPI,175005
521451,7045,10/2/2023,Cash on Delivery,127352
521452,1551,9/30/2024,Cash on Delivery,272407
521453,238,11/1/2022,Debit Card,195202
521454,3828,11/8/2024,Wallet,260356
521455,1947,4/30/2024,Wallet,205795
521456,7760,11/12/2024,NetBanking,18817
521457,6740,7/5/2025,Credit Card,545400
521458,6431,12/12/2023,Cash on Delivery,18809
521459,3464,4/4/2025,Cash on Delivery,141707
521460,786,5/15/2025,Wallet,63228
521461,6174,6/30/2024,UPI,105600
521462,2062,10/20/2024,NetBanking,69213
521463,6238,9/22/2024,Cash on Delivery,103480
521464,6710,8/21/2024,Debit Card,231162
521465,1482,3/18/2025,Cash on Delivery,168710
521466,7143,8/21/2024,Credit Card,280802
521467,8160,8/9/2025,Wallet,115960
521468,3478,7/5/2025,Credit Card,452302
521469,659,9/26/2023,Cash on Delivery,15120
521470,3938,2/8/2023,NetBanking,10920
521471,4022,7/20/2025,UPI,87268
521472,7164,5/28/2023,Debit Card,28800
521473,6412,10/20/2024,NetBanking,34920
521474,212,12/16/2023,Debit Card,125387
521475,7781,1/22/2025,Cash on Delivery,94297
521476,580,1/10/2023,Cash on Delivery,213819
521477,1165,4/1/2024,UPI,113850
521478,3666,8/18/2023,Wallet,159128
521479,6209,7/28/2025,Credit Card,120553
521480,2908,11/26/2023,Credit Card,417153
521481,9589,11/7/2024,Debit Card,271187
521482,2475,9/25/2023,Debit Card,185358
521483,457,3/1/2024,UPI,16350
521484,4148,7/9/2025,Debit Card,942457
521485,9788,3/4/2024,UPI,170940
521486,9180,7/29/2025,Debit Card,130643
521487,7716,4/21/2025,NetBanking,226248
521488,8602,3/30/2022,NetBanking,160652
521489,2685,12/28/2024,UPI,36857
521490,514,11/5/2023,Debit Card,502222
521491,9843,3/20/2024,Cash on Delivery,209555
521492,8099,9/26/2023,Cash on Delivery,192680
521493,9046,4/24/2025,NetBanking,372102
521494,1151,12/26/2023,NetBanking,3980
521495,1243,11/15/2024,Credit Card,36859
521496,8363,3/22/2025,UPI,838820
521497,853,7/11/2024,Wallet,30974
521498,7194,8/2/2024,UPI,34315
521499,5356,2/14/2025,Cash on Delivery,413526
521500,6380,2/17/2025,Debit Card,624960
521501,584,4/9/2024,UPI,3745
521502,9822,3/11/2025,Debit Card,246157
521503,9859,7/1/2023,Cash on Delivery,283628
521504,521,11/11/2024,Debit Card,167560
521505,7713,6/26/2024,UPI,35483
521506,1572,1/21/2025,Cash on Delivery,215556
521507,3289,3/18/2025,Cash on Delivery,399896
521508,2588,3/4/2024,Credit Card,82118
521509,6965,12/9/2023,NetBanking,270862
521510,9870,1/4/2025,Debit Card,187900
521511,631,2/13/2023,Wallet,181271
521512,8848,9/17/2023,Wallet,112846
521513,7465,8/7/2023,Wallet,459408
521514,6950,3/26/2025,Cash on Delivery,39232
521515,6210,4/18/2024,Debit Card,176499
521516,7612,5/13/2022,Debit Card,83401
521517,5940,1/23/2023,NetBanking,35374
521518,1620,1/9/2025,NetBanking,129016
521519,7278,9/21/2024,Debit Card,311196
521520,6701,5/26/2023,Credit Card,30087
521521,6498,6/25/2025,Credit Card,65734
521522,1405,5/24/2023,Wallet,355745
521523,7325,3/29/2025,Debit Card,270001
521524,9547,3/2/2024,Wallet,681507
521525,8849,10/27/2023,Cash on Delivery,637220
521526,8298,8/8/2024,Cash on Delivery,654823
521527,8883,7/6/2025,NetBanking,299181
521528,4806,6/11/2024,Credit Card,11900
521529,5992,7/7/2025,Wallet,519488
521530,3437,12/3/2024,Debit Card,272181
521531,6477,9/5/2023,NetBanking,261008
521532,2324,6/29/2024,Wallet,69524
521533,8413,4/6/2024,NetBanking,561871
521534,6638,7/3/2025,Cash on Delivery,50390
521535,6213,2/6/2023,Wallet,7796
521536,9264,4/7/2025,Wallet,98811
521537,8779,2/10/2023,UPI,319200
521538,1940,4/17/2025,Wallet,294046
521539,5082,4/15/2023,NetBanking,217551
521540,4001,10/14/2024,Debit Card,11880
521541,1098,12/22/2024,Cash on Delivery,108258
521542,3306,5/7/2025,Cash on Delivery,649920
521543,4310,8/7/2024,Credit Card,107684
521544,7171,1/17/2025,NetBanking,160615
521545,761,10/15/2023,Credit Card,465829
521546,495,8/9/2024,Cash on Delivery,353994
521547,7168,9/26/2024,NetBanking,13990
521548,6869,10/9/2024,Debit Card,849116
521549,2502,4/23/2025,Wallet,227198
521550,7290,5/26/2024,UPI,215069
521551,158,6/2/2022,Debit Card,80908
521552,5687,5/11/2024,Wallet,99380
521553,8881,11/18/2023,Wallet,9296
521554,7677,4/8/2025,Credit Card,519579
521555,3959,1/10/2024,Wallet,52771
521556,8577,7/13/2023,UPI,342240
521557,8463,1/28/2024,Cash on Delivery,354542
521558,6243,4/6/2025,NetBanking,44574
521559,2463,6/8/2025,Cash on Delivery,95397
521560,5870,5/16/2025,Credit Card,4200
